Period,Frame,Time [s],Team,Player,X,Y,Ball_x,Ball_y
1,645,25.8,Team B,9,24.512895802140104,53.590267882586026,36.75882963278216,50.15440155328749
1,645,25.8,Team B,10,97.06831505490823,49.41549476266557,36.75882963278216,50.15440155328749
1,646,25.84,Team A,0,33.668305361243036,50.32933327982345,36.75882963278216,50.15440155328749
1,646,25.84,Team A,1,37.090652691811464,50.120745777194465,36.75882963278216,50.15440155328749
1,646,25.84,Team A,2,37.08382796815227,50.15336135779856,36.75882963278216,50.15440155328749
1,646,25.84,Team A,3,28.698097081929614,57.77840596636143,36.75882963278216,50.15440155328749
1,646,25.84,Team A,4,40.246094644063064,49.650901270685246,36.75882963278216,50.15440155328749
1,646,25.84,Team A,5,43.00114067061464,50.50801228291803,36.75882963278216,50.15440155328749
1,646,25.84,Team A,6,40.355217593734636,49.261604548951496,36.75882963278216,50.15440155328749
1,646,25.84,Team A,7,42.74792382220302,52.628076658642016,36.75882963278216,50.15440155328749
1,646,25.84,Team A,8,78.43682685650343,42.86439420078398,36.75882963278216,50.15440155328749
1,646,25.84,Team A,9,79.30023138939434,54.43387192034861,36.75882963278216,50.15440155328749
1,646,25.84,Team A,10,2.084718115649016,49.09831104362959,36.75882963278216,50.15440155328749
1,646,25.84,Team B,0,71.23351783090438,45.24189489884289,36.75882963278216,50.15440155328749
1,646,25.84,Team B,1,39.23233623683915,49.832392156158264,36.75882963278216,50.15440155328749
1,646,25.84,Team B,2,70.98253837105784,52.856423639668215,36.75882963278216,50.15440155328749
1,646,25.84,Team B,3,73.98235088365533,61.621947905731766,36.75882963278216,50.15440155328749
1,646,25.84,Team B,4,33.952887375456704,50.13441606454918,36.75882963278216,50.15440155328749
1,646,25.84,Team B,5,39.28158206577005,50.20232912968461,36.75882963278216,50.15440155328749
1,646,25.84,Team B,6,42.133127037696006,49.55741788553691,36.75882963278216,50.15440155328749
1,646,25.84,Team B,7,45.1982369547893,54.73088480523338,36.75882963278216,50.15440155328749
1,646,25.84,Team B,8,23.57110894387735,46.085128123570364,36.75882963278216,50.15440155328749
1,646,25.84,Team B,9,24.57871016759174,53.63574831024671,36.75882963278216,50.15440155328749
1,646,25.84,Team B,10,97.06486910103968,49.49542051197038,36.75882963278216,50.15440155328749
1,647,25.88,Team A,0,33.7481775141652,50.32481230785067,37.00382837790732,50.153617405918915
1,647,25.88,Team A,1,37.01106104030491,50.1288185097219,37.00382837790732,50.153617405918915
1,647,25.88,Team A,2,37.00382837790732,50.153617405918915,37.00382837790732,50.153617405918915
1,647,25.88,Team A,3,28.756218201108233,57.7234338324623,37.00382837790732,50.153617405918915
1,647,25.88,Team A,4,40.12732620166126,49.668049363566084,37.00382837790732,50.153617405918915
1,647,25.88,Team A,5,42.8813327441937,50.50122547463173,37.00382837790732,50.153617405918915
1,647,25.88,Team A,6,40.23875264786073,49.29051676752061,37.00382837790732,50.153617405918915
1,647,25.88,Team A,7,42.63701192050593,52.58226672454543,37.00382837790732,50.153617405918915
1,647,25.88,Team A,8,78.47078012353622,42.93683159208019,37.00382837790732,50.153617405918915
1,647,25.88,Team A,9,79.30180509616211,54.51385644039473,37.00382837790732,50.153617405918915
1,647,25.88,Team A,10,2.0324945403431554,49.03770825341105,37.00382837790732,50.153617405918915
1,647,25.88,Team B,0,71.24978966366126,45.3202225916388,37.00382837790732,50.153617405918915
1,647,25.88,Team B,1,39.312134094113276,49.82670867355874,37.00382837790732,50.153617405918915
1,647,25.88,Team B,2,71.0119613756117,52.7820308523631,37.00382837790732,50.153617405918915
1,647,25.88,Team B,3,74.02527142353392,61.55443622336101,37.00382837790732,50.153617405918915
1,647,25.88,Team B,4,34.072563318397364,50.14322904822463,37.00382837790732,50.153617405918915
1,647,25.88,Team B,5,39.17043960136246,50.15708144902132,37.00382837790732,50.153617405918915
1,647,25.88,Team B,6,42.0199175128908,49.59721240140755,37.00382837790732,50.153617405918915
1,647,25.88,Team B,7,45.09649252829711,54.66726034706063,37.00382837790732,50.153617405918915
1,647,25.88,Team B,8,23.60118835050168,46.15925793739131,37.00382837790732,50.153617405918915
1,647,25.88,Team B,9,24.557876878461126,53.55850859207011,37.00382837790732,50.153617405918915
1,647,25.88,Team B,10,97.0928517425463,49.57036697135514,37.00382837790732,50.153617405918915
1,648,25.92,Team A,0,33.699834233363724,50.38855340292559,37.12382776327475,50.153233333738385
1,648,25.92,Team A,1,37.13106060796717,50.128496390379226,37.12382776327475,50.153233333738385
1,648,25.92,Team A,2,37.12382776327475,50.153233333738385,37.12382776327475,50.153233333738385
1,648,25.92,Team A,3,28.71590740267421,57.65433217163123,37.12382776327475,50.153233333738385
1,648,25.92,Team A,4,40.09388789139132,49.78329639999779,37.12382776327475,50.153233333738385
1,648,25.92,Team A,5,42.891241595443596,50.3816352799379,37.12382776327475,50.153233333738385
1,648,25.92,Team A,6,40.323830747298175,49.37514369583608,37.12382776327475,50.153233333738385
1,648,25.92,Team A,7,42.634791311132666,52.70224617651122,37.12382776327475,50.153233333738385
1,648,25.92,Team A,8,78.4732723843052,43.016792761633035,37.12382776327475,50.153233333738385
1,648,25.92,Team A,9,79.34210555051409,54.582964134460035,37.12382776327475,50.153233333738385
1,648,25.92,Team A,10,1.9880071237285317,48.97121863194305,37.12382776327475,50.153233333738385
1,648,25.92,Team B,0,71.26031631874254,45.24091818108806,37.12382776327475,50.153233333738385
1,648,25.92,Team B,1,39.385769441065584,49.79543830932657,37.12382776327475,50.153233333738385
1,648,25.92,Team B,2,71.03446511603258,52.70526118604189,37.12382776327475,50.153233333738385
1,648,25.92,Team B,3,74.10523079211205,61.556985610853324,37.12382776327475,50.153233333738385
1,648,25.92,Team B,4,34.192021806393875,50.15461630626107,37.12382776327475,50.153233333738385
1,648,25.92,Team B,5,39.05669658598517,50.11883845681513,37.12382776327475,50.153233333738385
1,648,25.92,Team B,6,41.90606580616651,49.63513058801987,37.12382776327475,50.153233333738385
1,648,25.92,Team B,7,44.99454682126721,54.60395890301571,37.12382776327475,50.153233333738385
1,648,25.92,Team B,8,23.554828021167665,46.09406039246789,37.12382776327475,50.153233333738385
1,648,25.92,Team B,9,24.573333311958834,53.48001592576598,37.12382776327475,50.153233333738385
1,648,25.92,Team B,10,97.02886243073561,49.52235272374055,37.12382776327475,50.153233333738385
1,649,25.96,Team A,0,33.64984489870843,50.45101192052504,37.303826841325886,50.152657225467586
1,649,25.96,Team A,1,37.31105995946056,50.12801321136521,37.303826841325886,50.152657225467586
1,649,25.96,Team A,2,37.303826841325886,50.152657225467586,37.303826841325886,50.152657225467586
1,649,25.96,Team A,3,28.67487492886306,57.72300775748921,37.303826841325886,50.152657225467586
1,649,25.96,Team A,4,40.16602037221862,49.68739590359814,37.303826841325886,50.152657225467586
1,649,25.96,Team A,5,42.87599667795788,50.262607583619555,37.303826841325886,50.152657225467586
1,649,25.96,Team A,6,40.32209419440555,49.25515626156044,37.303826841325886,50.152657225467586
1,649,25.96,Team A,7,42.65839241163485,52.58458994822267,37.303826841325886,50.152657225467586
1,649,25.96,Team A,8,78.49999951363992,43.09219608090696,37.303826841325886,50.152657225467586
1,649,25.96,Team A,9,79.33416906909312,54.503358781231405,37.303826841325886,50.152657225467586
1,649,25.96,Team A,10,1.931199221689916,48.91489046611129,37.303826841325886,50.152657225467586
1,649,25.96,Team B,0,71.28379270034453,45.31739601779176,37.303826841325886,50.152657225467586
1,649,25.96,Team B,1,39.43930802895519,49.85488256562427,37.303826841325886,50.152657225467586
1,649,25.96,Team B,2,71.09775371588262,52.65632701465807,37.303826841325886,50.152657225467586
1,649,25.96,Team B,3,74.0931614454348,61.47790128326066,37.303826841325886,50.152657225467586
1,649,25.96,Team B,4,34.31124171927015,50.16827692022141,37.303826841325886,50.152657225467586
1,649,25.96,Team B,5,38.954610722284215,50.05576329187337,37.303826841325886,50.152657225467586
1,649,25.96,Team B,6,41.7916174345529,49.67120786944451,37.303826841325886,50.152657225467586
1,649,25.96,Team B,7,44.89371910062747,54.53889147068128,37.303826841325886,50.152657225467586
1,649,25.96,Team B,8,23.533486359976674,46.171161193356134,37.303826841325886,50.152657225467586
1,649,25.96,Team B,9,24.49424235414142,53.49204174763079,37.303826841325886,50.152657225467586
1,649,25.96,Team B,10,96.98406649280297,49.45607056969639,37.303826841325886,50.152657225467586
1,650,26.0,Team A,0,33.62097918449276,50.37640112678299,37.573825458402595,50.15179306306139
1,650,26.0,Team A,1,37.58105898670064,50.12728844284418,37.573825458402595,50.15179306306139
1,650,26.0,Team A,2,37.573825458402595,50.15179306306139,37.573825458402595,50.15179306306139
1,650,26.0,Team A,3,28.63645079730735,57.79317602748492,37.573825458402595,50.15179306306139
1,650,26.0,Team A,4,40.24538967417638,49.59739304860599,37.573825458402595,50.15179306306139
1,650,26.0,Team A,5,42.93297799003846,50.36821596431719,37.573825458402595,50.15179306306139
1,650,26.0,Team A,6,40.373260659584446,49.363701150160026,37.573825458402595,50.15179306306139
1,650,26.0,Team A,7,42.641098124789835,52.46584270554933,37.573825458402595,50.15179306306139
1,650,26.0,Team A,8,78.44720398158972,43.03209090812177,37.573825458402595,50.15179306306139
1,650,26.0,Team A,9,79.32143907187964,54.4243781052977,37.573825458402595,50.15179306306139
1,650,26.0,Team A,10,1.8515312848090852,48.92217193801963,37.573825458402595,50.15179306306139
1,650,26.0,Team B,0,71.36374930694602,45.32003060709088,37.573825458402595,50.15179306306139
1,650,26.0,Team B,1,39.50552458152257,49.80998971356416,37.573825458402595,50.15179306306139
1,650,26.0,Team B,2,71.09742313918323,52.57632769766695,37.573825458402595,50.15179306306139
1,650,26.0,Team B,3,74.10543727483301,61.398848743689896,37.573825458402595,50.15179306306139
1,650,26.0,Team B,4,34.43091007578686,50.17719232534902,37.573825458402595,50.15179306306139
1,650,26.0,Team B,5,38.92568157240288,49.939302550474636,37.573825458402595,50.15179306306139
1,650,26.0,Team B,6,41.67954714964206,49.714106019055,37.573825458402595,50.15179306306139
1,650,26.0,Team B,7,44.79425099518149,54.47176400984007,37.573825458402595,50.15179306306139
1,650,26.0,Team B,8,23.4891570570023,46.23775633505436,37.573825458402595,50.15179306306139
1,650,26.0,Team B,9,24.416517987409147,53.510987006036714,37.573825458402595,50.15179306306139
1,650,26.0,Team B,10,97.06209461665172,49.438418037621794,37.573825458402595,50.15179306306139
1,651,26.04,Team A,0,33.54231790377587,50.36182707738077,37.573825458402595,50.15179306306139
1,651,26.04,Team A,1,37.98605752756077,50.126201290062646,37.573825458402595,50.15179306306139
1,651,26.04,Team A,2,37.97882338401766,50.1504968194521,37.573825458402595,50.15179306306139
1,651,26.04,Team A,3,28.646290743570557,57.87256856779909,37.573825458402595,50.15179306306139
1,651,26.04,Team A,4,40.29649254986962,49.48881820761655,37.573825458402595,50.15179306306139
1,651,26.04,Team A,5,42.830630829288765,50.43086625311521,37.573825458402595,50.15179306306139
1,651,26.04,Team A,6,40.44553317992895,49.267906146098994,37.573825458402595,50.15179306306139
1,651,26.04,Team A,7,42.63032047210401,52.34632767635809,37.573825458402595,50.15179306306139
1,651,26.04,Team A,8,78.47496614034445,42.95706249656137,37.573825458402595,50.15179306306139
1,651,26.04,Team A,9,79.33371246031325,54.50343102387986,37.573825458402595,50.15179306306139
1,651,26.04,Team A,10,1.8301993474440568,48.99927542982289,37.573825458402595,50.15179306306139
1,651,26.04,Team B,0,71.28455486752941,45.33135495102281,37.573825458402595,50.15179306306139
1,651,26.04,Team B,1,39.42674829304138,49.82392873695634,37.573825458402595,50.15179306306139
1,651,26.04,Team B,2,71.01763154789818,52.57055691260793,37.573825458402595,50.15179306306139
1,651,26.04,Team B,3,74.02897881416372,61.375309334349744,37.573825458402595,50.15179306306139
1,651,26.04,Team B,4,34.550906157404555,50.17622258497123,37.573825458402595,50.15179306306139
1,651,26.04,Team B,5,38.807137070264545,49.95793588116926,37.573825458402595,50.15179306306139
1,651,26.04,Team B,6,41.56022325927412,49.72682644308324,37.573825458402595,50.15179306306139
1,651,26.04,Team B,7,44.69127463173137,54.410153389241124,37.573825458402595,50.15179306306139
1,651,26.04,Team B,8,23.45025332043854,46.16785283527518,37.573825458402595,50.15179306306139
1,651,26.04,Team B,9,24.412545170951162,53.59088829970203,37.573825458402595,50.15179306306139
1,651,26.04,Team B,10,97.01043649793309,49.377332533854926,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,0,33.622209555670175,50.35766487152338,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,1,37.90621124532549,50.13115822593115,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,2,37.898823793772706,50.15075286757246,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,3,28.70680092280693,57.82023771448308,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,4,40.17989936923651,49.51720887914534,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,5,42.71079957272228,50.424504653497436,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,6,40.330842893558966,49.30320682898716,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,7,42.52024071324673,52.29855271754154,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,8,78.47613136870865,43.03705401012912,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,9,79.29624746667362,54.57411605943607,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team A,10,1.8705788377610273,49.06833697311394,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,0,71.2053604281128,45.34267929495474,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,1,39.347972004560184,49.83786776034852,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,2,70.93783995661312,52.564786127548906,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,3,73.95252035349444,61.35176992500959,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,4,34.67090223902225,50.17525284459344,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,5,38.68859256812621,49.97656921186388,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,6,41.44089936890617,49.73954686711148,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,7,44.58829826828124,54.348542768642176,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,8,23.429592558289198,46.24513888128226,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,9,24.395601909959776,53.51270309709324,37.573825458402595,50.15179306306139
1,652,26.080000000000002,Team B,10,97.00992197318683,49.4573308792396,37.573825458402595,50.15179306306139
1,653,26.12,Team A,0,33.70210120756448,50.353502665666,37.818824203527754,50.15100891569281
1,653,26.12,Team A,1,37.82636496309021,50.13611516179966,37.818824203527754,50.15100891569281
1,653,26.12,Team A,2,37.818824203527754,50.15100891569281,37.818824203527754,50.15100891569281
1,653,26.12,Team A,3,28.767311102043305,57.76790686116706,37.818824203527754,50.15100891569281
1,653,26.12,Team A,4,40.0633061886034,49.54559955067413,37.818824203527754,50.15100891569281
1,653,26.12,Team A,5,42.590968316155795,50.41814305387966,37.818824203527754,50.15100891569281
1,653,26.12,Team A,6,40.21615260718898,49.33850751187532,37.818824203527754,50.15100891569281
1,653,26.12,Team A,7,42.41016095438945,52.25077775872499,37.818824203527754,50.15100891569281
1,653,26.12,Team A,8,78.47294545576206,42.95711747305941,37.818824203527754,50.15100891569281
1,653,26.12,Team A,9,79.37105261424917,54.545757817314936,37.818824203527754,50.15100891569281
1,653,26.12,Team A,10,1.8726775475715973,49.14830943973296,37.818824203527754,50.15100891569281
1,653,26.12,Team B,0,71.22954120668449,45.41893734336713,37.818824203527754,50.15100891569281
1,653,26.12,Team B,1,39.42527816749488,49.85845312340857,37.818824203527754,50.15100891569281
1,653,26.12,Team B,2,70.97130318251702,52.49212105676449,37.818824203527754,50.15100891569281
1,653,26.12,Team B,3,73.95754389022754,61.431612044712736,37.818824203527754,50.15100891569281
1,653,26.12,Team B,4,34.79060367320499,50.183712552306766,37.818824203527754,50.15100891569281
1,653,26.12,Team B,5,38.570763284184,49.999290564061006,37.818824203527754,50.15100891569281
1,653,26.12,Team B,6,41.32089964636308,49.739804916680534,37.818824203527754,50.15100891569281
1,653,26.12,Team B,7,44.49015546670398,54.27949213143609,37.818824203527754,50.15100891569281
1,653,26.12,Team B,8,23.3505191477472,46.257279546225206,37.818824203527754,50.15100891569281
1,653,26.12,Team B,9,24.39001605006706,53.43289834680067,37.818824203527754,50.15100891569281
1,653,26.12,Team B,10,96.94515524254507,49.41037057044613,37.818824203527754,50.15100891569281
1,654,26.16,Team A,0,33.69544294538487,50.27378022500625,37.93882358889518,50.15062484351228
1,654,26.16,Team A,1,37.94636446355873,50.13576891433729,37.93882358889518,50.15062484351228
1,654,26.16,Team A,2,37.93882358889518,50.15062484351228,37.93882358889518,50.15062484351228
1,654,26.16,Team A,3,28.72555605015431,57.699668194402925,37.93882358889518,50.15062484351228
1,654,26.16,Team A,4,40.183181032709776,49.54012033992156,37.93882358889518,50.15062484351228
1,654,26.16,Team A,5,42.59790884014176,50.537942173771256,37.93882358889518,50.15062484351228
1,654,26.16,Team A,6,40.317225569230615,49.403193339875976,37.93882358889518,50.15062484351228
1,654,26.16,Team A,7,42.52872156569509,52.26930831313743,37.93882358889518,50.15062484351228
1,654,26.16,Team A,8,78.54121176660321,42.998827313674525,37.93882358889518,50.15062484351228
1,654,26.16,Team A,9,79.37494334900227,54.62566314994725,37.93882358889518,50.15062484351228
1,654,26.16,Team A,10,1.875320604042918,49.22826576689029,37.93882358889518,50.15062484351228
1,654,26.16,Team B,0,71.2384480770446,45.49843997011863,37.93882358889518,50.15062484351228
1,654,26.16,Team B,1,39.490273555590576,49.90509644582765,37.93882358889518,50.15062484351228
1,654,26.16,Team B,2,70.94811101035968,52.56868555996685,37.93882358889518,50.15062484351228
1,654,26.16,Team B,3,74.00430718157435,61.36670291914157,37.93882358889518,50.15062484351228
1,654,26.16,Team B,4,34.91055748385542,50.18704171292791,37.93882358889518,50.15062484351228
1,654,26.16,Team B,5,38.45379341398059,50.026087009060255,37.93882358889518,50.15062484351228
1,654,26.16,Team B,6,41.20091682053435,49.74183506597383,37.93882358889518,50.15062484351228
1,654,26.16,Team B,7,44.392824829345,54.20930134121903,37.93882358889518,50.15062484351228
1,654,26.16,Team B,8,23.359245548347566,46.17775690836301,37.93882358889518,50.15062484351228
1,654,26.16,Team B,9,24.46752760528813,53.41310039722979,37.93882358889518,50.15062484351228
1,654,26.16,Team B,10,96.95256451044342,49.49002672368749,37.93882358889518,50.15062484351228
1,655,26.2,Team A,0,33.65349411247748,50.34189993887608,38.11882266694632,50.150048735241484
1,655,26.2,Team A,1,38.126363714261515,50.13524954314374,38.11882266694632,50.150048735241484
1,655,26.2,Team A,2,38.11882266694632,50.150048735241484,38.11882266694632,50.150048735241484
1,655,26.2,Team A,3,28.668304968321017,57.755545861041014,38.11882266694632,50.150048735241484
1,655,26.2,Team A,4,40.23784830634658,49.433295767874114,38.11882266694632,50.150048735241484
1,655,26.2,Team A,5,42.58251154160956,50.418934093382106,38.11882266694632,50.150048735241484
1,655,26.2,Team A,6,40.19810226368097,49.38871445611627,38.11882266694632,50.150048735241484
1,655,26.2,Team A,7,42.51139045361283,52.38805018677092,38.11882266694632,50.150048735241484
1,655,26.2,Team A,8,78.52116567127298,42.921379563145464,38.11882266694632,50.150048735241484
1,655,26.2,Team A,9,79.38584435074084,54.54640932883372,38.11882266694632,50.150048735241484
1,655,26.2,Team A,10,1.8460588073196207,49.30272211149922,38.11882266694632,50.150048735241484
1,655,26.2,Team B,0,71.23804649853189,45.578438962204146,38.11882266694632,50.150048735241484
1,655,26.2,Team B,1,39.54439639640615,49.96400924666119,38.11882266694632,50.150048735241484
1,655,26.2,Team B,2,70.96286978296655,52.49005872847061,38.11882266694632,50.150048735241484
1,655,26.2,Team B,3,73.98633288367218,61.28874828736818,38.11882266694632,50.150048735241484
1,655,26.2,Team B,4,35.0303391445794,50.19427730234448,38.11882266694632,50.150048735241484
1,655,26.2,Team B,5,38.34059900041704,50.065924488122114,38.11882266694632,50.150048735241484
1,655,26.2,Team B,6,41.08095323287292,49.744791015127234,38.11882266694632,50.150048735241484
1,655,26.2,Team B,7,44.2954893429139,54.13911727549738,38.11882266694632,50.150048735241484
1,655,26.2,Team B,8,23.401652001171687,46.24559268623041,38.11882266694632,50.150048735241484
1,655,26.2,Team B,9,24.416909147728983,53.475050149080246,38.11882266694632,50.150048735241484
1,655,26.2,Team B,10,96.95507645424178,49.56998727732711,38.11882266694632,50.150048735241484
1,656,26.240000000000002,Team A,0,33.60422726515189,50.40492991392444,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,1,38.39636259031569,50.134470486353415,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,2,38.38882128402303,50.14918457283529,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,3,28.588696974851516,57.747635906821195,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,4,40.22281743912867,49.552350683903136,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,5,42.57569936864,50.29912760649833,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,6,40.1908667141756,49.2689327929814,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,7,42.49725983191862,52.507215305537,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,8,78.5146483564971,43.00111365000994,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,9,79.37541094657999,54.46709259618785,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team A,10,1.7960190819705197,49.24030395799412,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,0,71.2853628590696,45.51393189262673,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,1,39.586903245744125,49.89623633349259,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,2,71.03780541930664,52.462047116480115,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,3,74.01935948557491,61.36161284368164,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,4,35.0459810188909,50.075301120828925,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,5,38.160599718392255,50.0654160881222,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,6,41.189052187413914,49.69268903793687,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,7,44.35265581074985,54.03360900589181,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,8,23.372232532070388,46.171198500719726,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,9,24.40308427223564,53.39625374803557,38.38882128402303,50.14918457283529
1,656,26.240000000000002,Team B,10,96.93361707432824,49.64705539663546,38.38882128402303,50.14918457283529
1,657,26.28,Team A,0,33.54332965588454,50.35305042678819,38.160599718392255,50.0654160881222
1,657,26.28,Team A,1,38.80136090439695,50.133301901167926,38.160599718392255,50.0654160881222
1,657,26.28,Team A,2,38.793819209638094,50.147888329226,38.160599718392255,50.0654160881222
1,657,26.28,Team A,3,28.512041851341234,57.770526779229726,38.160599718392255,50.0654160881222
1,657,26.28,Team A,4,40.20189293772746,49.43418907744355,38.160599718392255,50.0654160881222
1,657,26.28,Team A,5,42.56374440477044,50.41853061667344,38.160599718392255,50.0654160881222
1,657,26.28,Team A,6,40.23834753575067,49.379139741866474,38.160599718392255,50.0654160881222
1,657,26.28,Team A,7,42.54545783908569,52.397320118630915,38.160599718392255,50.0654160881222
1,657,26.28,Team A,8,78.50400830510924,43.08040292612256,38.160599718392255,50.0654160881222
1,657,26.28,Team A,9,79.3880313402468,54.38809433251266,38.160599718392255,50.0654160881222
1,657,26.28,Team A,10,1.767775776889743,49.31515257667285,38.160599718392255,50.0654160881222
1,657,26.28,Team B,0,71.31952292967253,45.441591796024625,38.160599718392255,50.0654160881222
1,657,26.28,Team B,1,39.66687902471531,49.894267887924855,38.160599718392255,50.0654160881222
1,657,26.28,Team B,2,71.04560202584702,52.382427942115804,38.160599718392255,50.0654160881222
1,657,26.28,Team B,3,74.08597082575496,61.405917802314036,38.160599718392255,50.0654160881222
1,657,26.28,Team B,4,35.099628732007794,50.18264134105102,38.160599718392255,50.0654160881222
1,657,26.28,Team B,5,37.89060079535507,50.064653488122325,38.160599718392255,50.0654160881222
1,657,26.28,Team B,6,41.28134635964871,49.76938183923853,38.160599718392255,50.0654160881222
1,657,26.28,Team B,7,44.39426369825513,53.92105331435492,38.160599718392255,50.0654160881222
1,657,26.28,Team B,8,23.3982062362764,46.24686465358756,38.160599718392255,50.0654160881222
1,657,26.28,Team B,9,24.383228809202645,53.473750590472825,38.160599718392255,50.0654160881222
1,657,26.28,Team B,10,96.88282472833964,49.708862658255555,38.160599718392255,50.0654160881222
1,658,26.32,Team A,0,33.52405142695184,50.27540797777208,37.89060079535507,50.064653488122325
1,658,26.32,Team A,1,38.7353489110826,50.0881087961776,37.89060079535507,50.064653488122325
1,658,26.32,Team A,2,38.746624437391155,50.083292249836,37.89060079535507,50.064653488122325
1,658,26.32,Team A,3,28.479660060302987,57.8436801770261,37.89060079535507,50.064653488122325
1,658,26.32,Team A,4,40.08983628977419,49.47712283629923,37.89060079535507,50.064653488122325
1,658,26.32,Team A,5,42.4454109302412,50.39860102044474,37.89060079535507,50.064653488122325
1,658,26.32,Team A,6,40.12736759625198,49.42478459950529,37.89060079535507,50.064653488122325
1,658,26.32,Team A,7,42.43015349014754,52.364079975491215,37.89060079535507,50.064653488122325
1,658,26.32,Team A,8,78.5052848099251,43.00041311092428,37.89060079535507,50.064653488122325
1,658,26.32,Team A,9,79.31928778728137,54.42901283597611,37.89060079535507,50.064653488122325
1,658,26.32,Team A,10,1.708075017269986,49.368404987893605,37.89060079535507,50.064653488122325
1,658,26.32,Team B,0,71.3373783266824,45.363609844281804,37.89060079535507,50.064653488122325
1,658,26.32,Team B,1,39.712852241512024,49.82879680012755,37.89060079535507,50.064653488122325
1,658,26.32,Team B,2,71.03720553855766,52.302869793562685,37.89060079535507,50.064653488122325
1,658,26.32,Team B,3,74.14744340638245,61.457114695100564,37.89060079535507,50.064653488122325
1,658,26.32,Team B,4,35.16134721062512,50.07972958566242,37.89060079535507,50.064653488122325
1,658,26.32,Team B,5,37.48560241079929,50.063509588122514,37.89060079535507,50.064653488122325
1,658,26.32,Team B,6,41.28024916009939,49.649386855371915,37.89060079535507,50.064653488122325
1,658,26.32,Team B,7,44.42044089982425,53.80394330573905,37.89060079535507,50.064653488122325
1,658,26.32,Team B,8,23.36359589194212,46.3189904053345,37.89060079535507,50.064653488122325
1,658,26.32,Team B,9,24.411123103667304,53.39877120439692,37.89060079535507,50.064653488122325
1,658,26.32,Team B,10,96.85068111447343,49.78212102356369,37.89060079535507,50.064653488122325
1,659,26.36,Team A,0,33.60395840639617,50.27155121279558,37.89060079535507,50.064653488122325
1,659,26.36,Team A,1,38.65537973137705,50.08588836891651,37.89060079535507,50.064653488122325
1,659,26.36,Team A,2,38.66664339432946,50.081550770360394,37.89060079535507,50.064653488122325
1,659,26.36,Team A,3,28.54132164758628,57.792711081941874,37.89060079535507,50.064653488122325
1,659,26.36,Team A,4,39.97390212368789,49.50809490652186,37.89060079535507,50.064653488122325
1,659,26.36,Team A,5,42.3257321635488,50.38982646615493,37.89060079535507,50.064653488122325
1,659,26.36,Team A,6,40.01199552860746,49.45778893266668,37.89060079535507,50.064653488122325
1,659,26.36,Team A,7,42.32310336443885,52.30985571352525,37.89060079535507,50.064653488122325
1,659,26.36,Team A,8,78.53624971815908,42.92664879395421,37.89060079535507,50.064653488122325
1,659,26.36,Team A,9,79.33651723971003,54.35089020181028,37.89060079535507,50.064653488122325
1,659,26.36,Team A,10,1.6483742576502285,49.42165739911436,37.89060079535507,50.064653488122325
